Merk,Model,Uitvoering,Modeljaar,Fiscale waarde,Energiebron,Transmissie,CO2-Uitstoot (g/km),Aantal zitplaatsen,Looptijd,Jaarkilometrage,Leaseprijs/mnd
Ford,Mustang Mach-E,Standard Range RWD Mach-E,2025,45470,Elektrisch,Automaat,0,5,60,40000,901
Ford,Mustang Mach-E,Extended Range RWD Premium,2025,53900,Elektrisch,Automaat,0,5,36,20000,1095
Ford,Mustang Mach-E,Extended Range RWD Premium,2025,53900,Elektrisch,Automaat,0,5,36,30000,1155
Ford,Mustang Mach-E,Extended Range RWD Premium,2025,53900,Elektrisch,Automaat,0,5,36,40000,1213
Ford,Mustang Mach-E,Extended Range RWD Premium,2025,53900,Elektrisch,Automaat,0,5,48,20000,972
Ford,Mustang Mach-E,Extended Range RWD Premium,2025,53900,Elektrisch,Automaat,0,5,48,30000,1028
Ford,Mustang Mach-E,Extended Range RWD Premium,2025,53900,Elektrisch,Automaat,0,5,48,40000,1083
Ford,Mustang Mach-E,Extended Range RWD Premium,2025,53900,Elektrisch,Automaat,0,5,60,20000,894
Ford,Mustang Mach-E,Extended Range RWD Premium,2025,53900,Elektrisch,Automaat,0,5,60,30000,947
Ford,Mustang Mach-E,Extended Range RWD Premium,2025,53900,Elektrisch,Automaat,0,5,60,40000,1002
Ford,Mustang Mach-E,Extended Range AWD Premium,2025,62900,Elektrisch,Automaat,0,5,36,20000,1247
Ford,Mustang Mach-E,Extended Range AWD Premium,2025,62900,Elektrisch,Automaat,0,5,36,30000,1312
Ford,Mustang Mach-E,Extended Range AWD Premium,2025,62900,Elektrisch,Automaat,0,5,36,40000,1375
Ford,Mustang Mach-E,Extended Range AWD Premium,2025,62900,Elektrisch,Automaat,0,5,48,20000,1102
Ford,Mustang Mach-E,Extended Range AWD Premium,2025,62900,Elektrisch,Automaat,0,5,48,30000,1163
Ford,Mustang Mach-E,Extended Range AWD Premium,2025,62900,Elektrisch,Automaat,0,5,48,40000,1221
Ford,Mustang Mach-E,Extended Range AWD Premium,2025,62900,Elektrisch,Automaat,0,5,60,20000,1010
Ford,Mustang Mach-E,Extended Range AWD Premium,2025,62900,Elektrisch,Automaat,0,5,60,30000,1067
Ford,Mustang Mach-E,Extended Range AWD Premium,2025,62900,Elektrisch,Automaat,0,5,60,40000,1125
Ford,Mustang Mach-E,Extended Range AWD GT,2025,66900,Elektrisch,Automaat,0,5,36,20000,1323
Ford,Mustang Mach-E,Extended Range AWD GT,2025,66900,Elektrisch,Automaat,0,5,36,30000,1399
Ford,Mustang Mach-E,Extended Range AWD GT,2025,66900,Elektrisch,Automaat,0,5,36,40000,1472
Ford,Mustang Mach-E,Extended Range AWD GT,2025,66900,Elektrisch,Automaat,0,5,48,20000,1171
Ford,Mustang Mach-E,Extended Range AWD GT,2025,66900,Elektrisch,Automaat,0,5,48,30000,1241
Ford,Mustang Mach-E,Extended Range AWD GT,2025,66900,Elektrisch,Automaat,0,5,48,40000,1309
Ford,Mustang Mach-E,Extended Range AWD GT,2025,66900,Elektrisch,Automaat,0,5,60,20000,1073
Ford,Mustang Mach-E,Extended Range AWD GT,2025,66900,Elektrisch,Automaat,0,5,60,30000,1139
Ford,Mustang Mach-E,Extended Range AWD GT,2025,66900,Elektrisch,Automaat,0,5,60,40000,1207
Ford,Mustang Mach-E,Extended Range AWD Rally,2025,69900,Elektrisch,Automaat,0,5,36,20000,1365
Ford,Mustang Mach-E,Extended Range AWD Rally,2025,69900,Elektrisch,Automaat,0,5,36,30000,1435
Ford,Mustang Mach-E,Extended Range AWD Rally,2025,69900,Elektrisch,Automaat,0,5,36,40000,1501
Ford,Mustang Mach-E,Extended Range AWD Rally,2025,69900,Elektrisch,Automaat,0,5,48,20000,1203
Ford,Mustang Mach-E,Extended Range AWD Rally,2025,69900,Elektrisch,Automaat,0,5,48,30000,1267
Ford,Mustang Mach-E,Extended Range AWD Rally,2025,69900,Elektrisch,Automaat,0,5,48,40000,1328
Ford,Mustang Mach-E,Extended Range AWD Rally,2025,69900,Elektrisch,Automaat,0,5,60,20000,1100
Ford,Mustang Mach-E,Extended Range AWD Rally,2025,69900,Elektrisch,Automaat,0,5,60,30000,1159
Ford,Mustang Mach-E,Extended Range AWD Rally,2025,69900,Elektrisch,Automaat,0,5,60,40000,1219
Ford,Puma,1.0 EcoBoost Hybrid Titanium,2025,32920,Benzine,Handgeschakeld,121,5,36,20000,687
Ford,Puma,1.0 EcoBoost Hybrid Titanium,2025,32920,Benzine,Handgeschakeld,121,5,36,30000,737
Ford,Puma,1.0 EcoBoost Hybrid Titanium,2025,32920,Benzine,Handgeschakeld,121,5,36,40000,787
Ford,Puma,1.0 EcoBoost Hybrid Titanium,2025,32920,Benzine,Handgeschakeld,121,5,48,20000,638
Ford,Puma,1.0 EcoBoost Hybrid Titanium,2025,32920,Benzine,Handgeschakeld,121,5,48,30000,686
Ford,Puma,1.0 EcoBoost Hybrid Titanium,2025,32920,Benzine,Handgeschakeld,121,5,48,40000,733
Ford,Puma,1.0 EcoBoost Hybrid Titanium,2025,32920,Benzine,Handgeschakeld,121,5,60,20000,607
Ford,Puma,1.0 EcoBoost Hybrid Titanium,2025,32920,Benzine,Handgeschakeld,121,5,60,30000,653
Ford,Puma,1.0 EcoBoost Hybrid Titanium,2025,32920,Benzine,Handgeschakeld,121,5,60,40000,703
Ford,Puma,1.0 EcoBoost Hybrid ST-Line X,2025,36440,Benzine,Handgeschakeld,122,5,36,20000,747
Ford,Puma,1.0 EcoBoost Hybrid ST-Line X,2025,36440,Benzine,Handgeschakeld,122,5,36,30000,800
Ford,Puma,1.0 EcoBoost Hybrid ST-Line X,2025,36440,Benzine,Handgeschakeld,122,5,36,40000,851
Ford,Puma,1.0 EcoBoost Hybrid ST-Line X,2025,36440,Benzine,Handgeschakeld,122,5,48,20000,690
Ford,Puma,1.0 EcoBoost Hybrid ST-Line X,2025,36440,Benzine,Handgeschakeld,122,5,48,30000,740
Ford,Puma,1.0 EcoBoost Hybrid ST-Line X,2025,36440,Benzine,Handgeschakeld,122,5,48,40000,789
Ford,Puma,1.0 EcoBoost Hybrid ST-Line X,2025,36440,Benzine,Handgeschakeld,122,5,60,20000,655
Ford,Puma,1.0 EcoBoost Hybrid ST-Line X,2025,36440,Benzine,Handgeschakeld,122,5,60,30000,702
Ford,Puma,1.0 EcoBoost Hybrid ST-Line X,2025,36440,Benzine,Handgeschakeld,122,5,60,40000,753
Ford,Puma,1.0 EcoBoost Hybrid ST-Line,2025,34140,Benzine,Handgeschakeld,122,5,36,20000,708
Ford,Puma,1.0 EcoBoost Hybrid ST-Line,2025,34140,Benzine,Handgeschakeld,122,5,36,30000,760
Ford,Puma,1.0 EcoBoost Hybrid ST-Line,2025,34140,Benzine,Handgeschakeld,122,5,36,40000,810
Ford,Puma,1.0 EcoBoost Hybrid ST-Line,2025,34140,Benzine,Handgeschakeld,122,5,48,20000,657
Ford,Puma,1.0 EcoBoost Hybrid ST-Line,2025,34140,Benzine,Handgeschakeld,122,5,48,30000,706
Ford,Puma,1.0 EcoBoost Hybrid ST-Line,2025,34140,Benzine,Handgeschakeld,122,5,48,40000,753
Ford,Puma,1.0 EcoBoost Hybrid ST-Line,2025,34140,Benzine,Handgeschakeld,122,5,60,20000,624
Ford,Puma,1.0 EcoBoost Hybrid ST-Line,2025,34140,Benzine,Handgeschakeld,122,5,60,30000,671
Ford,Puma,1.0 EcoBoost Hybrid ST-Line,2025,34140,Benzine,Handgeschakeld,122,5,60,40000,722
Ford,Puma,1.0 EcoBoost Hybrid Titanium auto,2025,35220,Benzine,Automaat,129,5,36,20000,732
Ford,Puma,1.0 EcoBoost Hybrid Titanium auto,2025,35220,Benzine,Automaat,129,5,36,30000,784
Ford,Puma,1.0 EcoBoost Hybrid Titanium auto,2025,35220,Benzine,Automaat,129,5,36,40000,834
Ford,Puma,1.0 EcoBoost Hybrid Titanium auto,2025,35220,Benzine,Automaat,129,5,48,20000,677
Ford,Puma,1.0 EcoBoost Hybrid Titanium auto,2025,35220,Benzine,Automaat,129,5,48,30000,726
Ford,Puma,1.0 EcoBoost Hybrid Titanium auto,2025,35220,Benzine,Automaat,129,5,48,40000,775
Ford,Puma,1.0 EcoBoost Hybrid Titanium auto,2025,35220,Benzine,Automaat,129,5,60,20000,642
Ford,Puma,1.0 EcoBoost Hybrid Titanium auto,2025,35220,Benzine,Automaat,129,5,60,30000,690
Ford,Puma,1.0 EcoBoost Hybrid Titanium auto,2025,35220,Benzine,Automaat,129,5,60,40000,741
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line X auto,2025,38740,Benzine,Automaat,130,5,36,20000,788
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line X auto,2025,38740,Benzine,Automaat,130,5,36,30000,842
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line X auto,2025,38740,Benzine,Automaat,130,5,36,40000,894
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line X auto,2025,38740,Benzine,Automaat,130,5,48,20000,726
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line X auto,2025,38740,Benzine,Automaat,130,5,48,30000,778
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line X auto,2025,38740,Benzine,Automaat,130,5,48,40000,827
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line X auto,2025,38740,Benzine,Automaat,130,5,60,20000,688
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line X auto,2025,38740,Benzine,Automaat,130,5,60,30000,736
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line X auto,2025,38740,Benzine,Automaat,130,5,60,40000,788
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line auto,2025,36440,Benzine,Automaat,130,5,36,20000,753
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line auto,2025,36440,Benzine,Automaat,130,5,36,30000,806
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line auto,2025,36440,Benzine,Automaat,130,5,36,40000,858
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line auto,2025,36440,Benzine,Automaat,130,5,48,20000,696
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line auto,2025,36440,Benzine,Automaat,130,5,48,30000,746
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line auto,2025,36440,Benzine,Automaat,130,5,48,40000,795
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line auto,2025,36440,Benzine,Automaat,130,5,60,20000,660
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line auto,2025,36440,Benzine,Automaat,130,5,60,30000,708
Ford,Puma,1.0 EcoBoost Hybrid 125pk ST-Line auto,2025,36440,Benzine,Automaat,130,5,60,40000,759
Ford,Puma,1.0 EcoBoost Hybrid 170pk ST auto,2025,45645,Benzine,Automaat,135,5,36,20000,914
Ford,Puma,1.0 EcoBoost Hybrid 170pk ST auto,2025,45645,Benzine,Automaat,135,5,36,30000,978
Ford,Puma,1.0 EcoBoost Hybrid 170pk ST auto,2025,45645,Benzine,Automaat,135,5,36,40000,1041
Ford,Puma,1.0 EcoBoost Hybrid 170pk ST auto,2025,45645,Benzine,Automaat,135,5,48,20000,840
Ford,Puma,1.0 EcoBoost Hybrid 170pk ST auto,2025,45645,Benzine,Automaat,135,5,48,30000,901
Ford,Puma,1.0 EcoBoost Hybrid 170pk ST auto,2025,45645,Benzine,Automaat,135,5,48,40000,960
Ford,Puma,1.0 EcoBoost Hybrid 170pk ST auto,2025,45645,Benzine,Automaat,135,5,60,20000,793
Ford,Puma,1.0 EcoBoost Hybrid 170pk ST auto,2025,45645,Benzine,Automaat,135,5,60,30000,851
Ford,Puma,1.0 EcoBoost Hybrid 170pk ST auto,2025,45645,Benzine,Automaat,135,5,60,40000,912
Ford,Puma,BEV 54kWh 124kW Gen-E Premium auto,2025,37245,Elektrisch,Automaat,0,5,36,20000,790
Ford,Puma,BEV 54kWh 124kW Gen-E Premium auto,2025,37245,Elektrisch,Automaat,0,5,36,30000,837
Ford,Puma,BEV 54kWh 124kW Gen-E Premium auto,2025,37245,Elektrisch,Automaat,0,5,36,40000,883
Ford,Puma,BEV 54kWh 124kW Gen-E Premium auto,2025,37245,Elektrisch,Automaat,0,5,48,20000,704
Ford,Puma,BEV 54kWh 124kW Gen-E Premium auto,2025,37245,Elektrisch,Automaat,0,5,48,30000,749
Ford,Puma,BEV 54kWh 124kW Gen-E Premium auto,2025,37245,Elektrisch,Automaat,0,5,48,40000,793
Ford,Puma,BEV 54kWh 124kW Gen-E Premium auto,2025,37245,Elektrisch,Automaat,0,5,60,20000,652
Ford,Puma,BEV 54kWh 124kW Gen-E Premium auto,2025,37245,Elektrisch,Automaat,0,5,60,30000,695
Ford,Puma,BEV 54kWh 124kW Gen-E Premium auto,2025,37245,Elektrisch,Automaat,0,5,60,40000,741
Ford,Puma,BEV 54kWh 124kW Gen-E auto,2025,34445,Elektrisch,Automaat,0,5,36,20000,739
Ford,Puma,BEV 54kWh 124kW Gen-E auto,2025,34445,Elektrisch,Automaat,0,5,36,30000,785
Ford,Puma,BEV 54kWh 124kW Gen-E auto,2025,34445,Elektrisch,Automaat,0,5,36,40000,830
Ford,Puma,BEV 54kWh 124kW Gen-E auto,2025,34445,Elektrisch,Automaat,0,5,48,20000,661
Ford,Puma,BEV 54kWh 124kW Gen-E auto,2025,34445,Elektrisch,Automaat,0,5,48,30000,705
Ford,Puma,BEV 54kWh 124kW Gen-E auto,2025,34445,Elektrisch,Automaat,0,5,48,40000,748
Ford,Puma,BEV 54kWh 124kW Gen-E auto,2025,34445,Elektrisch,Automaat,0,5,60,20000,614
Ford,Puma,BEV 54kWh 124kW Gen-E auto,2025,34445,Elektrisch,Automaat,0,5,60,30000,656
Ford,Puma,BEV 54kWh 124kW Gen-E auto,2025,34445,Elektrisch,Automaat,0,5,60,40000,703
Honda,Civic 5-deurs,2.0 Hybrid eCVT Elegance,2024,42180,Benzine,Automaat,108,5,36,20000,730
Honda,Civic 5-deurs,2.0 Hybrid eCVT Elegance,2024,42180,Benzine,Automaat,108,5,36,30000,791
Honda,Civic 5-deurs,2.0 Hybrid eCVT Elegance,2024,42180,Benzine,Automaat,108,5,36,40000,850
Honda,Civic 5-deurs,2.0 Hybrid eCVT Elegance,2024,42180,Benzine,Automaat,108,5,48,20000,700
Honda,Civic 5-deurs,2.0 Hybrid eCVT Elegance,2024,42180,Benzine,Automaat,108,5,48,30000,756
Honda,Civic 5-deurs,2.0 Hybrid eCVT Elegance,2024,42180,Benzine,Automaat,108,5,48,40000,811
Honda,Civic 5-deurs,2.0 Hybrid eCVT Elegance,2024,42180,Benzine,Automaat,108,5,60,20000,678
Honda,Civic 5-deurs,2.0 Hybrid eCVT Elegance,2024,42180,Benzine,Automaat,108,5,60,30000,731
Honda,Civic 5-deurs,2.0 Hybrid eCVT Elegance,2024,42180,Benzine,Automaat,108,5,60,40000,788
Honda,Civic 5-deurs,2.0 Hybrid eCVT Sport,2024,44145,Benzine,Automaat,113,5,36,20000,768
Honda,Civic 5-deurs,2.0 Hybrid eCVT Sport,2024,44145,Benzine,Automaat,113,5,36,30000,833
Honda,Civic 5-deurs,2.0 Hybrid eCVT Sport,2024,44145,Benzine,Automaat,113,5,36,40000,895
Honda,Civic 5-deurs,2.0 Hybrid eCVT Sport,2024,44145,Benzine,Automaat,113,5,48,20000,736
Honda,Civic 5-deurs,2.0 Hybrid eCVT Sport,2024,44145,Benzine,Automaat,113,5,48,30000,796
Honda,Civic 5-deurs,2.0 Hybrid eCVT Sport,2024,44145,Benzine,Automaat,113,5,48,40000,854
Honda,Civic 5-deurs,2.0 Hybrid eCVT Sport,2024,44145,Benzine,Automaat,113,5,60,20000,713
Honda,Civic 5-deurs,2.0 Hybrid eCVT Sport,2024,44145,Benzine,Automaat,113,5,60,30000,769
Honda,Civic 5-deurs,2.0 Hybrid eCVT Sport,2024,44145,Benzine,Automaat,113,5,60,40000,829
Honda,Civic 5-deurs,2.0 Hybrid eCVT Advance,2024,47845,Benzine,Automaat,114,5,36,20000,817
Honda,Civic 5-deurs,2.0 Hybrid eCVT Advance,2024,47845,Benzine,Automaat,114,5,36,30000,885
Honda,Civic 5-deurs,2.0 Hybrid eCVT Advance,2024,47845,Benzine,Automaat,114,5,36,40000,950
Honda,Civic 5-deurs,2.0 Hybrid eCVT Advance,2024,47845,Benzine,Automaat,114,5,48,20000,781
Honda,Civic 5-deurs,2.0 Hybrid eCVT Advance,2024,47845,Benzine,Automaat,114,5,48,30000,843
Honda,Civic 5-deurs,2.0 Hybrid eCVT Advance,2024,47845,Benzine,Automaat,114,5,48,40000,904
Honda,Civic 5-deurs,2.0 Hybrid eCVT Advance,2024,47845,Benzine,Automaat,114,5,60,20000,754
Honda,Civic 5-deurs,2.0 Hybrid eCVT Advance,2024,47845,Benzine,Automaat,114,5,60,30000,813
Honda,Civic 5-deurs,2.0 Hybrid eCVT Advance,2024,47845,Benzine,Automaat,114,5,60,40000,875
Honda,CR-V,2.0 i-MMD Elegance 30th Anniversary Edition,2024,49025,Benzine,Automaat,134,5,36,20000,947
Honda,CR-V,2.0 i-MMD Elegance 30th Anniversary Edition,2024,49025,Benzine,Automaat,134,5,36,30000,1020
Honda,CR-V,2.0 i-MMD Elegance 30th Anniversary Edition,2024,49025,Benzine,Automaat,134,5,36,40000,1090
Honda,CR-V,2.0 i-MMD Elegance 30th Anniversary Edition,2024,49025,Benzine,Automaat,134,5,48,20000,908
Honda,CR-V,2.0 i-MMD Elegance 30th Anniversary Edition,2024,49025,Benzine,Automaat,134,5,48,30000,975
Honda,CR-V,2.0 i-MMD Elegance 30th Anniversary Edition,2024,49025,Benzine,Automaat,134,5,48,40000,1039
Honda,CR-V,2.0 i-MMD Elegance 30th Anniversary Edition,2024,49025,Benzine,Automaat,134,5,60,20000,878
Honda,CR-V,2.0 i-MMD Elegance 30th Anniversary Edition,2024,49025,Benzine,Automaat,134,5,60,30000,939
Honda,CR-V,2.0 i-MMD Elegance 30th Anniversary Edition,2024,49025,Benzine,Automaat,134,5,60,40000,1002
Honda,CR-V,2.0 I-MMD PHEV Advance Tech 30th Anniversary Edition,2024,56574,Hybride,Automaat,18,5,36,20000,1075
Honda,CR-V,2.0 I-MMD PHEV Advance Tech 30th Anniversary Edition,2024,56574,Hybride,Automaat,18,5,36,30000,1145
Honda,CR-V,2.0 I-MMD PHEV Advance Tech 30th Anniversary Edition,2024,56574,Hybride,Automaat,18,5,36,40000,1211
Honda,CR-V,2.0 I-MMD PHEV Advance Tech 30th Anniversary Edition,2024,56574,Hybride,Automaat,18,5,48,20000,995
Honda,CR-V,2.0 I-MMD PHEV Advance Tech 30th Anniversary Edition,2024,56574,Hybride,Automaat,18,5,48,30000,1059
Honda,CR-V,2.0 I-MMD PHEV Advance Tech 30th Anniversary Edition,2024,56574,Hybride,Automaat,18,5,48,40000,1120
Honda,CR-V,2.0 I-MMD PHEV Advance Tech 30th Anniversary Edition,2024,56574,Hybride,Automaat,18,5,60,20000,941
Honda,CR-V,2.0 I-MMD PHEV Advance Tech 30th Anniversary Edition,2024,56574,Hybride,Automaat,18,5,60,30000,1000
Honda,CR-V,2.0 I-MMD PHEV Advance Tech 30th Anniversary Edition,2024,56574,Hybride,Automaat,18,5,60,40000,1060
Honda,CR-V,2.0 i-MMD Advance 30th Anniversary Edition,2024,56590,Benzine,Automaat,151,5,36,20000,1090
Honda,CR-V,2.0 i-MMD Advance 30th Anniversary Edition,2024,56590,Benzine,Automaat,151,5,36,30000,1172
Honda,CR-V,2.0 i-MMD Advance 30th Anniversary Edition,2024,56590,Benzine,Automaat,151,5,36,40000,1250
Honda,CR-V,2.0 i-MMD Advance 30th Anniversary Edition,2024,56590,Benzine,Automaat,151,5,48,20000,1039
Honda,CR-V,2.0 i-MMD Advance 30th Anniversary Edition,2024,56590,Benzine,Automaat,151,5,48,30000,1113
Honda,CR-V,2.0 i-MMD Advance 30th Anniversary Edition,2024,56590,Benzine,Automaat,151,5,48,40000,1184
Honda,CR-V,2.0 i-MMD Advance 30th Anniversary Edition,2024,56590,Benzine,Automaat,151,5,60,20000,1000
Honda,CR-V,2.0 i-MMD Advance 30th Anniversary Edition,2024,56590,Benzine,Automaat,151,5,60,30000,1067
Honda,CR-V,2.0 i-MMD Advance 30th Anniversary Edition,2024,56590,Benzine,Automaat,151,5,60,40000,1136
Honda,e:Ny1,BEV 68.8kWh 150kW Limited Edition,2024,45670,Elektrisch,Automaat,0,5,36,20000,843
Honda,e:Ny1,BEV 68.8kWh 150kW Limited Edition,2024,45670,Elektrisch,Automaat,0,5,36,30000,902
Honda,e:Ny1,BEV 68.8kWh 150kW Limited Edition,2024,45670,Elektrisch,Automaat,0,5,36,40000,958
Honda,e:Ny1,BEV 68.8kWh 150kW Limited Edition,2024,45670,Elektrisch,Automaat,0,5,48,20000,775
Honda,e:Ny1,BEV 68.8kWh 150kW Limited Edition,2024,45670,Elektrisch,Automaat,0,5,48,30000,829
Honda,e:Ny1,BEV 68.8kWh 150kW Limited Edition,2024,45670,Elektrisch,Automaat,0,5,48,40000,881
Honda,e:Ny1,BEV 68.8kWh 150kW Limited Edition,2024,45670,Elektrisch,Automaat,0,5,60,20000,729
Honda,e:Ny1,BEV 68.8kWh 150kW Limited Edition,2024,45670,Elektrisch,Automaat,0,5,60,30000,779
Honda,e:Ny1,BEV 68.8kWh 150kW Limited Edition,2024,45670,Elektrisch,Automaat,0,5,60,40000,831
Honda,HR-V,1.5 I-MMD HEV Elegance CVT auto,2025,38650,Benzine,Automaat,122,5,36,20000,671
Honda,HR-V,1.5 I-MMD HEV Elegance CVT auto,2025,38650,Benzine,Automaat,122,5,36,30000,730
Honda,HR-V,1.5 I-MMD HEV Elegance CVT auto,2025,38650,Benzine,Automaat,122,5,36,40000,787
Honda,HR-V,1.5 I-MMD HEV Elegance CVT auto,2025,38650,Benzine,Automaat,122,5,48,20000,646
Honda,HR-V,1.5 I-MMD HEV Elegance CVT auto,2025,38650,Benzine,Automaat,122,5,48,30000,702
Honda,HR-V,1.5 I-MMD HEV Elegance CVT auto,2025,38650,Benzine,Automaat,122,5,48,40000,756
Honda,HR-V,1.5 I-MMD HEV Elegance CVT auto,2025,38650,Benzine,Automaat,122,5,60,20000,629
Honda,HR-V,1.5 I-MMD HEV Elegance CVT auto,2025,38650,Benzine,Automaat,122,5,60,30000,682
Honda,HR-V,1.5 I-MMD HEV Elegance CVT auto,2025,38650,Benzine,Automaat,122,5,60,40000,738
Honda,HR-V,1.5 I-MMD HEV Advance Style CVT auto,2025,44750,Benzine,Automaat,122,5,36,20000,623
Honda,HR-V,1.5 I-MMD HEV Advance Style CVT auto,2025,44750,Benzine,Automaat,122,5,36,30000,680
Honda,HR-V,1.5 I-MMD HEV Advance Style CVT auto,2025,44750,Benzine,Automaat,122,5,36,40000,742
Honda,HR-V,1.5 I-MMD HEV Advance Style CVT auto,2025,44750,Benzine,Automaat,122,5,48,20000,610
Honda,HR-V,1.5 I-MMD HEV Advance Style CVT auto,2025,44750,Benzine,Automaat,122,5,48,30000,666
Honda,HR-V,1.5 I-MMD HEV Advance Style CVT auto,2025,44750,Benzine,Automaat,122,5,48,40000,726
Honda,HR-V,1.5 I-MMD HEV Advance Style CVT auto,2025,44750,Benzine,Automaat,122,5,60,20000,601
Honda,HR-V,1.5 I-MMD HEV Advance Style CVT auto,2025,44750,Benzine,Automaat,122,5,60,30000,656
Honda,HR-V,1.5 I-MMD HEV Advance Style CVT auto,2025,44750,Benzine,Automaat,122,5,60,40000,715
Honda,HR-V,1.5 I-MMD HEV Advance CVT auto,2025,41570,Benzine,Automaat,122,5,36,20000,703
Honda,HR-V,1.5 I-MMD HEV Advance CVT auto,2025,41570,Benzine,Automaat,122,5,36,30000,764
Honda,HR-V,1.5 I-MMD HEV Advance CVT auto,2025,41570,Benzine,Automaat,122,5,36,40000,823
Honda,HR-V,1.5 I-MMD HEV Advance CVT auto,2025,41570,Benzine,Automaat,122,5,48,20000,676
Honda,HR-V,1.5 I-MMD HEV Advance CVT auto,2025,41570,Benzine,Automaat,122,5,48,30000,734
Honda,HR-V,1.5 I-MMD HEV Advance CVT auto,2025,41570,Benzine,Automaat,122,5,48,40000,789
Honda,HR-V,1.5 I-MMD HEV Advance CVT auto,2025,41570,Benzine,Automaat,122,5,60,20000,658
Honda,HR-V,1.5 I-MMD HEV Advance CVT auto,2025,41570,Benzine,Automaat,122,5,60,30000,712
Honda,HR-V,1.5 I-MMD HEV Advance CVT auto,2025,41570,Benzine,Automaat,122,5,60,40000,769
Honda,HR-V,1.5 I-MMD HEV Advance Plus CVT auto,2025,44570,Benzine,Automaat,122,5,36,20000,736
Honda,HR-V,1.5 I-MMD HEV Advance Plus CVT auto,2025,44570,Benzine,Automaat,122,5,36,30000,799
Honda,HR-V,1.5 I-MMD HEV Advance Plus CVT auto,2025,44570,Benzine,Automaat,122,5,36,40000,861
Honda,HR-V,1.5 I-MMD HEV Advance Plus CVT auto,2025,44570,Benzine,Automaat,122,5,48,20000,708
Honda,HR-V,1.5 I-MMD HEV Advance Plus CVT auto,2025,44570,Benzine,Automaat,122,5,48,30000,767
Honda,HR-V,1.5 I-MMD HEV Advance Plus CVT auto,2025,44570,Benzine,Automaat,122,5,48,40000,824
Honda,HR-V,1.5 I-MMD HEV Advance Plus CVT auto,2025,44570,Benzine,Automaat,122,5,60,20000,687
Honda,HR-V,1.5 I-MMD HEV Advance Plus CVT auto,2025,44570,Benzine,Automaat,122,5,60,30000,743
Honda,HR-V,1.5 I-MMD HEV Advance Plus CVT auto,2025,44570,Benzine,Automaat,122,5,60,40000,802
Honda,HR-V,1.5 I-MMD HEV Advance Style Plus CVT Aut,2025,45750,Benzine,Automaat,122,5,36,20000,635
Honda,HR-V,1.5 I-MMD HEV Advance Style Plus CVT Aut,2025,45750,Benzine,Automaat,122,5,36,30000,693
Honda,HR-V,1.5 I-MMD HEV Advance Style Plus CVT Aut,2025,45750,Benzine,Automaat,122,5,36,40000,754
Honda,HR-V,1.5 I-MMD HEV Advance Style Plus CVT Aut,2025,45750,Benzine,Automaat,122,5,48,20000,620
Honda,HR-V,1.5 I-MMD HEV Advance Style Plus CVT Aut,2025,45750,Benzine,Automaat,122,5,48,30000,677
Honda,HR-V,1.5 I-MMD HEV Advance Style Plus CVT Aut,2025,45750,Benzine,Automaat,122,5,48,40000,737
Honda,HR-V,1.5 I-MMD HEV Advance Style Plus CVT Aut,2025,45750,Benzine,Automaat,122,5,60,20000,610
Honda,HR-V,1.5 I-MMD HEV Advance Style Plus CVT Aut,2025,45750,Benzine,Automaat,122,5,60,30000,666
Honda,HR-V,1.5 I-MMD HEV Advance Style Plus CVT Aut,2025,45750,Benzine,Automaat,122,5,60,40000,726
Honda,Jazz,1.5 I-MMD HEV Elegance e-CVT,2025,32230,Benzine,Automaat,102,5,36,20000,612
Honda,Jazz,1.5 I-MMD HEV Elegance e-CVT,2025,32230,Benzine,Automaat,102,5,36,30000,655
Honda,Jazz,1.5 I-MMD HEV Elegance e-CVT,2025,32230,Benzine,Automaat,102,5,36,40000,696
Honda,Jazz,1.5 I-MMD HEV Elegance e-CVT,2025,32230,Benzine,Automaat,102,5,48,20000,574
Honda,Jazz,1.5 I-MMD HEV Elegance e-CVT,2025,32230,Benzine,Automaat,102,5,48,30000,614
Honda,Jazz,1.5 I-MMD HEV Elegance e-CVT,2025,32230,Benzine,Automaat,102,5,48,40000,654
Honda,Jazz,1.5 I-MMD HEV Elegance e-CVT,2025,32230,Benzine,Automaat,102,5,60,20000,549
Honda,Jazz,1.5 I-MMD HEV Elegance e-CVT,2025,32230,Benzine,Automaat,102,5,60,30000,588
